idcode,year,nev_mar,not_smsa,south,occ_code,union,ttl_exp,ln_wage
4836,73,1,0,0,3,0,4.3269234,1.832581
4836,78,1,0,0,3,0,8.6538458,1.9294133
4836,80,1,0,0,3,0,10.538462,1.8228338
4836,87,1,1,1,3,0,11.076923,1.0299772
4837,80,0,0,0,3,0,3.9679487,1.9812402
4837,82,0,0,0,3,0,5.8525639,2.0476928
4837,83,0,0,0,3,0,6.9102564,2.3586216
4837,87,0,0,0,3,0,8.9102564,2.0413072
4839,70,0,1,1,6,0,2.75,1.3163017
4839,71,0,1,1,6,0,3.7884617,1.2707356
4839,72,0,1,1,6,0,4.8333335,1.2314292
4841,71,1,1,1,6,0,3.2820513,1.3313606
4841,72,1,1,1,6,1,4.2628207,1.3766114
4841,73,1,1,1,6,1,5.2628207,1.3430331
4841,77,1,1,1,6,0,7.1858978,1.237874
4841,78,1,1,1,6,0,8.1858978,1.5839767
4841,80,1,1,1,4,0,9.6858978,1.2912728
4841,82,1,1,1,3,0,11.570513,1.2669474
4841,83,1,1,1,3,0,12.551282,1.2267656
4841,85,1,1,1,3,1,14.551282,1.2914314
4841,88,1,1,1,3,0,15.935898,1.2603251
4842,80,1,1,1,6,1,1.25,1.3070208
4842,82,0,1,1,6,1,3.1346154,1.178655
4842,83,0,1,1,6,1,4.1346154,1.2708498
4842,85,0,1,1,6,1,6.1346154,1.565474
4842,88,0,1,1,6,1,9.416667,1.392715
4844,77,0,0,1,3,0,1.8461539,1.6914389
4844,80,0,0,1,3,0,4.8269234,1.9154266
4844,82,0,0,1,3,0,6.5961542,2.0399206
4844,83,0,0,1,2,0,7.5769234,2.1713836
4844,85,0,0,1,3,0,9.5769234,1.9051521
4844,87,0,0,1,3,0,11.576923,2.6723015
4845,72,1,1,1,6,0,1,1.2802194
4845,73,1,1,1,6,0,2.0576923,1.5253543
4845,77,0,0,1,8,0,4.1474361,1.237874
4845,80,0,0,1,8,0,5.5512824,1.275272
4845,82,0,0,1,3,1,6.7051287,1.178655
4845,83,0,0,1,3,0,7.4358978,1.623744
4845,87,0,0,1,3,0,11.435898,1.6535988
4845,88,0,0,1,3,0,12.897436,1.6158584
4846,71,1,1,1,6,0,2.9871793,1.2707356
4846,72,1,1,1,6,0,3.8910255,1.2314292
4846,73,1,1,1,6,0,4.8141026,1.1711826
4846,77,1,1,1,5,0,6.7371798,1.5035775
4846,80,1,0,1,6,0,9.3910265,1.6589974
4846,82,1,0,1,6,0,10.891026,1.7833908
4846,83,1,0,1,6,0,11.871796,1.6825845
4846,85,1,0,1,6,0,13.871796,1.7307986
4846,87,1,0,1,6,0,15.871796,1.7379398
4846,88,1,0,1,6,0,17.294872,1.2984041
4847,70,1,1,1,6,0,1.7051282,1.3163017
4847,82,0,0,1,6,0,4.5897436,1.391281
4847,83,0,0,1,6,0,5.5128207,1.1687781
4847,85,0,0,1,6,0,7.5128207,1.1140244
4847,88,0,0,1,6,0,10.166666,1.1695714
4848,72,1,0,1,8,0,.23076923,.12654723
4848,77,0,0,1,6,1,2,1.3172479
4848,78,0,0,1,6,1,3.0192308,1.4909558
4848,83,0,0,1,6,0,6.1538463,1.5449629
4848,85,0,0,1,8,1,6.7307692,1.143012
4848,87,0,0,1,6,0,8.3076925,1.4404055
4849,71,1,0,0,3,0,.69230771,1.4938796
4849,73,1,1,1,6,0,2.4038463,1.2199727
4849,77,1,1,1,3,0,3.4038463,1.9756619
4849,82,0,1,1,6,0,5.25,1.178655
4849,85,0,1,1,6,1,7.1153846,1.3371681
4849,87,0,1,1,6,1,9.1153851,1.6127769
4849,88,0,1,1,6,0,10.519231,1.6158584
4850,71,0,1,1,6,1,.91666669,1.5234381
4850,72,0,1,1,6,0,.91666669,1.5589329
4850,73,0,1,1,6,0,1.9166666,1.2318075
4850,77,0,1,1,6,0,5.75,1.7024283
4850,80,0,1,1,6,1,8.6923084,1.5125093
4850,82,0,1,1,6,1,10.576923,1.5892347
4850,83,0,1,1,6,1,11.576923,1.623744
4850,85,0,1,1,6,1,13.557693,1.6342174
4851,80,0,1,1,8,0,3.9358974,1.275272
4851,82,0,1,1,8,0,5.3397436,1.2494349
4851,85,0,1,1,8,0,6.6089745,1.1571965
4851,87,0,1,1,8,0,8.6089745,1.0737803
4852,72,1,1,1,6,0,2.8397436,1.2314292
4852,77,0,1,1,6,0,5.666667,1.6198777
4852,78,0,1,1,6,0,6.5897441,1.4909558
4852,80,0,1,1,6,0,8.4743595,1.6186332
4852,82,0,1,1,6,0,10.358974,1.8033586
4852,83,0,1,1,6,0,11.282051,1.7923996
4852,85,0,1,1,6,0,13.147436,1.8188673
4852,87,0,1,1,6,0,14.99359,1.7496356
4852,88,0,1,1,1,0,16.397436,1.8627186
4853,70,1,1,1,7,0,2.6858974,.025317419
4853,77,1,1,1,7,0,6.7628202,.40496525
4853,78,1,1,1,6,0,7.7820511,1.3987857
4853,80,1,1,1,6,0,9.666666,1.0025314
4853,83,1,1,1,7,0,11.474359,.045995165
4853,85,1,1,1,7,0,13.474359,.27551103
4854,73,0,1,1,8,0,2.5833333,1.7054808
4854,77,0,1,1,3,0,4.3333335,1.1469018
4854,78,0,1,1,8,0,5.4166665,1.3086346
4854,80,0,1,1,8,0,7.4166665,1.275272
4854,82,0,1,1,8,0,9.333333,1.0508212
4854,83,0,1,1,8,0,10.333333,1.1657885
4854,85,0,1,1,8,0,12.333333,1.0533996
4854,87,0,1,1,5,0,14.416667,1.1560183
4854,88,0,1,1,5,0,15.833333,1.2063848
4856,70,0,1,1,6,0,.56410253,1.2178618
4856,77,0,1,1,8,1,5.0641026,1.5002385
4856,78,0,1,1,8,1,6.1025643,1.5460156
4856,80,0,1,1,8,1,7.9871798,1.5251521
4856,82,0,1,1,8,1,9.8717957,1.6714733
4856,83,0,1,1,1,1,10.852565,1.7245483
4856,85,0,1,1,8,1,12.852565,1.7997916
4856,87,0,1,1,1,0,14.737181,1.2073117
4857,71,1,0,1,6,1,3.4038463,1.6844991
4857,72,1,0,1,6,1,4.3846154,1.6896448
4857,73,1,0,1,6,1,5.4038463,1.6869955
4857,77,1,0,1,3,0,7.3461542,1.6719127
4857,78,1,0,1,3,0,8.4038467,1.6664408
4857,80,1,0,1,3,0,10.288462,1.6589974
4857,82,1,0,1,3,0,12.173077,1.675225
4857,85,1,0,1,3,0,15.25,1.7067008
4857,87,1,0,1,2,0,17.25,1.822497
4857,88,1,0,1,3,0,18.5,1.8874108
4858,71,1,0,1,3,1,1.0769231,1.4104975
4858,72,1,0,1,3,0,2.0769231,1.4394592
4858,73,1,0,1,3,0,3.1153846,1.4896362
4858,77,1,0,1,3,0,6.6666665,1.5135275
4858,78,0,0,1,3,0,7.75,1.5249623
4858,80,0,0,1,3,1,9.75,1.4814994
4858,82,0,0,1,3,0,11.75,1.5303944
4858,83,0,0,1,3,0,12.788462,1.7923996
4858,85,0,0,1,3,0,14.788462,1.5484772
4858,87,0,0,1,3,0,16.788462,1.9178075
4858,88,0,0,1,3,0,18.096153,1.7489897
4859,70,0,1,1,8,0,1.6666667,1.3163017
4860,77,1,0,1,3,0,5.4166665,1.1657708
4860,80,1,0,1,3,0,7.5833335,.83701754
4860,82,1,0,1,3,0,8.6602564,.74865991
4861,82,0,0,1,8,0,2.4230769,1.2947271
4861,83,0,0,1,8,0,3.3846154,1.1981921
4861,85,0,0,1,8,0,4.9230771,1.128623
4861,87,0,0,1,8,0,6.9230771,1.1019508
4861,88,0,0,1,8,0,8.2307692,2.0858622
4862,70,1,0,0,3,1,1.7692307,1.4722368
4862,71,1,0,0,3,1,2.7692308,1.2061975
4862,72,1,0,0,6,1,3.7307692,1.5498829
4862,77,1,0,0,6,1,6.1538463,1.6404363
4862,78,1,0,0,3,1,7.0961537,1.7352575
4862,82,1,0,0,3,1,8.9038458,1.481604
4862,83,1,0,0,3,1,9.9038458,1.5095059
4862,85,1,0,0,6,1,11.903846,1.527302
4862,87,1,0,0,6,1,13.903846,1.635842
4863,82,0,1,1,3,0,4.1025639,1.1939223
4863,83,0,1,1,3,0,5.1602564,1.1894583
4863,85,0,1,1,3,0,7.1602564,1.3809031
4865,85,0,1,1,13,0,10.737179,2.01967
4865,87,0,1,1,13,1,12.698717,2.2711596
4866,77,0,1,1,6,0,.59615386,1.237874
4866,78,0,1,1,8,0,1.5769231,.61170661
4866,80,0,1,1,4,0,1.5961539,1.3070208
4866,82,0,1,1,4,1,2.2692308,1.5256882
4867,70,1,1,1,8,0,.5,.8462984
4867,71,1,1,1,8,0,1.5192307,.80073237
4867,72,1,1,1,8,0,2.5576923,1.2742491
4868,70,1,1,1,7,0,1.8076923,.025317419
4868,77,1,0,1,8,0,4.6730771,1.237874
4868,78,1,0,1,8,1,5.7307692,1.1669838
4868,80,1,1,1,8,0,7.2307692,1.1221964
4868,82,1,1,1,8,0,9.1153851,1.2947271
4868,83,1,1,1,8,1,10.096154,.91532904
4868,85,1,1,1,8,0,10.403846,1.1687781
4870,70,1,1,1,6,0,2.2884617,1.3163017
4870,71,1,1,1,6,0,3.2692308,1.2707356
4870,72,1,1,1,6,0,4.3269234,1.2314292
4870,73,1,1,1,6,0,5.3269234,1.2318075
4870,77,0,1,1,6,0,6.3269234,1.237874
4870,78,0,1,1,6,0,7.3653851,1.3813936
4870,80,0,1,1,6,0,9.25,1.275272
4870,82,0,1,1,6,0,11.134615,1.2089599
4870,83,0,1,1,6,0,12.096153,1.3461126
4870,85,0,1,1,6,0,14.076922,1.4936684
4870,87,0,1,1,6,0,14.076922,1.4304553
4870,88,0,1,1,6,0,15.403846,1.4415051
4871,73,1,1,1,6,0,1.8076923,1.2318075
4871,77,1,1,1,6,0,4.75,1.2804338
4871,78,1,1,1,6,0,5.8333335,1.3086346
4871,80,1,1,1,6,0,7.8333335,1.275272
4871,82,1,1,1,6,0,9.833333,1.2441545
4871,83,1,1,1,6,0,10.77564,1.2039726
4871,85,1,1,1,6,0,12.064102,1.099209
4871,87,0,1,1,6,0,14.044871,1.0299772
4871,88,0,1,1,6,0,15.371795,1.0642104
4872,77,0,1,1,6,0,4.1153846,1.237874
4872,78,0,1,1,6,0,5.0384617,1.3086346
4872,80,0,1,1,6,1,6.5384617,1.275272
4872,82,0,1,1,6,0,8.4230766,1.2089599
4872,83,0,1,1,6,0,9.4615383,1.1687781
4872,85,0,1,1,6,0,11.461538,1.5949972
4872,87,0,1,1,6,0,13.461538,1.4522161
4872,88,0,1,1,6,0,14.75,1.7263259
4873,70,0,0,1,3,0,.5,1.6071039
4873,72,0,1,1,3,0,2.2307692,1.4645228
4874,77,0,1,1,7,0,4,.067926764
4874,80,0,1,1,7,0,6.9038463,1.208581
4874,82,0,1,1,7,0,8.7884617,1.1939223
4874,85,0,1,1,7,0,11.788462,1.099209
4874,87,0,1,1,7,0,13.634616,.78419125
4874,88,0,1,1,7,0,14.961539,.98624933
4876,72,0,0,0,6,0,3.4807694,1.2920542
4876,85,0,0,0,6,1,7.0384617,2.1148727
4876,87,0,0,0,6,1,9.0384617,1.8359203
4876,88,0,0,0,6,1,10.365385,2.0605443
4877,70,0,0,0,6,1,2.3974359,1.7705567
4877,71,0,0,0,6,1,3.4358974,1.6336411
4877,72,0,0,0,6,1,4.4551282,1.9088284
4877,85,0,0,0,3,1,16.75,2.2935839
4879,80,0,1,1,1,0,5.75,3.0292289
4879,82,0,0,1,1,0,7.2115383,2.1222613
4879,87,0,0,0,13,1,10.692307,2.2288623
4880,73,0,1,1,6,0,.68589747,1.1711826
4880,77,0,1,1,6,1,3.0833333,1.4165661
4880,78,0,1,1,6,0,4.0833335,1.3456759
4880,80,0,1,1,6,1,6,1.3528303
4880,82,0,1,1,6,1,7.9166665,1.4109865
4880,83,0,1,1,6,1,8.333333,1.5602473
4880,85,0,1,1,6,0,8.6410255,1.5331215
4880,87,0,1,1,6,0,10.641026,1.4981136
4880,88,0,1,1,6,0,11.641026,1.5060433
4881,70,0,1,1,13,0,.55769229,1.700713
4881,77,0,0,1,13,0,1.5,.26288384
4881,85,0,0,1,3,0,5.3653846,1.5949972
4882,78,0,1,1,4,0,5.8846154,1.2137017
4882,85,0,1,1,4,0,12.711538,2.1137908
4882,87,0,1,1,4,0,14.173077,1.0299772
4882,88,0,1,1,3,0,15.5,.99223691
4883,70,0,1,1,5,0,3.0769231,1.734189
4883,71,0,1,1,5,0,4.0576925,1.8123333
4883,72,0,1,1,5,0,5.0769229,1.8261366
4883,77,0,1,1,5,0,8.0961542,2.118763
4884,87,0,1,1,3,0,5.6987176,1.2073117
4884,88,0,0,1,3,0,6.3910255,1.2073117
4885,71,0,0,0,3,0,3.6730771,1.7639062
4885,72,0,0,0,3,0,4.1730771,1.8017027
4885,73,0,0,0,3,0,5.3076925,1.832581
4885,77,0,0,0,3,0,7,2.077843
4885,78,0,0,0,3,1,7.25,1.586838
4885,80,0,0,0,3,0,9.1346149,1.6611924
4885,82,0,0,0,3,0,10.980769,1.7526715
4885,83,0,0,0,3,0,11.884615,1.6645663
4885,85,0,0,0,3,0,13.653846,1.5949972
4885,87,0,0,0,3,0,15.211538,1.3728256
4885,88,0,0,0,3,0,15.230769,1.4880251
4886,80,0,0,0,6,1,2.8205128,2.0429878
4886,82,0,0,0,6,1,4.2051282,1.3862944
4886,85,0,1,1,6,0,5.2051282,1.099209
4887,77,0,1,1,8,0,.72435898,1.3312944
4887,78,0,1,1,6,0,1.0320513,1.3086346
4888,77,1,1,1,6,1,.73076922,.23656656
4888,78,0,1,1,8,0,1.0384616,1.3086346
4888,82,0,1,1,8,0,2.4230769,.69736642
4889,72,0,1,1,7,0,3.4615386,.76142603
4889,73,0,1,1,7,0,4.4615383,.70117939
4889,77,0,1,1,5,0,6.4615383,1.4165661
4889,82,0,1,1,5,1,8.1538458,1.3217559
4889,83,0,1,1,6,0,8.4423075,1.1384732
4890,77,1,0,1,1,0,2.7307692,1.6662627
4890,80,0,0,1,3,0,5.5961537,2.1358457
4890,82,0,0,1,1,0,7.4807692,2.1540844
4890,83,0,0,1,1,0,8.4230766,2.1801081
4890,85,0,0,1,1,0,10.423077,2.2027843
4890,88,0,1,1,8,0,12.826923,1.392715
4891,82,0,1,1,13,0,2.7692308,1.9459101
4893,77,1,1,1,8,0,.66025639,1.1888661
4894,77,0,1,1,4,0,3.9551282,1.237874
4894,82,0,1,1,4,0,5.0320511,1.5618095
4895,72,0,1,1,3,0,5.1987181,1.3766114
4895,73,0,1,1,3,0,6.1410255,1.4759057
4897,77,0,1,1,8,0,8.6474361,1.2158954
4897,78,0,1,1,8,0,9.6089745,1.2701682
4897,80,0,1,1,8,0,11.493589,1.2424827
4897,82,0,1,1,8,0,13.378204,1.2089599
4897,83,0,1,1,8,0,14.320512,1.1384732
4897,85,0,1,1,8,0,16.320511,1.099209
4897,87,0,1,1,8,0,18.282049,1.1157445
4897,88,0,1,1,8,0,19.628202,1.0916096
4898,87,0,1,1,2,0,10.403846,1.6390941
4898,88,0,1,1,2,0,11.75,1.6853842
4900,83,0,1,1,13,0,16.339745,1.6256359
4900,85,0,1,1,13,1,18.416666,1.8657179
4900,87,0,1,1,13,0,20.416666,2.084861
4900,88,0,1,1,3,0,21.75,.99223691
4902,71,0,1,1,6,0,2,1.1722958
4902,72,0,1,1,6,0,2.9807692,1.2314292
4903,87,0,1,1,6,0,9.4230766,1.0299772
4903,88,0,1,1,6,0,10.5,1.392715
4904,71,1,0,0,6,0,3.0769231,1.3885186
4904,77,1,0,0,6,0,3.2884614,1.5670172
4905,80,0,0,1,6,1,1.4807693,1.2912728
4905,82,0,0,1,3,0,2.9423077,1.2974631
4905,83,0,0,1,6,0,3.8846154,1.2948191
4906,71,0,1,1,4,0,1.6153846,.61440271
4906,72,0,1,1,4,0,2.6153846,1.2861543
4906,73,0,1,1,4,0,3.6538463,.9243229
4907,77,0,0,1,13,0,2.9615386,1.2422125
4907,80,0,0,1,3,0,4.5192308,1.3347577
4907,83,0,0,1,13,0,6.9230771,1.50738
4907,88,0,0,1,3,0,8.0961542,1.3765852
4908,73,0,1,1,6,0,1.2820513,1.1711826
4908,77,0,1,1,4,0,2.6282053,1.237874
4908,78,0,1,1,4,0,3.7051284,1.3086346
4908,80,0,0,1,4,0,5.2628207,1.275272
4908,82,0,0,1,4,0,7.1474361,1.2725655
4908,83,0,0,1,4,0,8.1089745,1.2407516
4908,85,0,0,1,4,0,8.1089745,1.099209
4909,77,0,1,1,2,0,1.7371795,1.0981125
4909,80,0,1,1,8,0,2.2371795,1.275272
4909,82,0,0,1,8,0,2.3141026,1.1869143
4909,83,0,0,1,13,0,3.2948718,1.1687781
4910,77,0,1,1,3,0,3.525641,1.3719487
4910,80,0,1,1,2,1,6.1794872,1.3851388
4910,82,0,1,1,4,0,8.0641022,1.3217559
4911,72,0,1,1,3,1,1,1.6243155
4911,73,0,1,1,3,1,1.9807692,1.7164094
4911,77,0,1,1,3,1,5.6666665,2.0400703
4911,78,0,1,1,3,1,6.75,2.0478728
4911,80,0,1,1,3,1,8.75,2.054893
4911,83,0,1,1,3,1,11.730769,2.2958376
4911,85,0,1,1,3,1,13.75,2.4263239
4911,87,0,1,1,3,1,15.75,2.394392
4911,88,0,1,1,3,1,17.115385,2.2589748
4912,72,1,1,1,6,1,1.6153847,1.4935614
4912,73,1,1,1,6,1,2.5769231,1.6017749
4912,78,1,1,1,6,1,5.5576925,1.5340397
4912,80,1,1,1,6,1,7.4423079,1.4248039
4912,82,1,1,1,6,1,8.9423075,1.2947271
4912,83,1,1,1,6,1,9.8653851,1.5367322
4912,85,1,1,1,6,1,11.192307,1.7387036
4912,87,1,1,1,6,1,12.153846,1.2911929
4912,88,1,1,1,6,1,13.461538,1.3201437
4913,80,0,0,0,6,1,4.1858974,1.8246981
4913,82,0,0,0,6,1,5.1282053,1.7439684
4913,83,0,0,0,6,1,6.0897436,1.7482387
4913,85,0,0,0,11,0,7.666667,1.7773185
4914,70,1,0,0,6,0,2.3589745,1.4340847
4914,71,1,0,0,6,0,3.3397436,1.8123333
4915,77,0,1,1,8,0,1.4166666,.21863557
4917,80,0,0,0,8,0,2.9935896,1.4788712
4917,83,0,0,0,8,0,3.9358974,.87610894
4917,85,0,0,0,8,0,5.5512819,1.2765435
4918,71,1,0,0,6,0,.58333331,1.4425861
4918,72,1,0,0,6,0,1.5641025,1.5943348
4918,73,0,0,0,6,1,2.6217947,.31551662
4918,77,0,0,0,6,0,4.6217947,1.3010528
4918,78,0,0,0,6,0,5.4871793,1.8156791
4918,80,0,0,0,6,0,6.4294872,.93232721
4918,82,0,0,0,6,0,8.2179489,1.5595901
4918,85,0,0,0,6,1,8.7948723,1.499687
4919,77,0,0,0,3,0,2.8333333,1.2593799
4919,78,0,0,0,3,0,3.9166667,1.4654768
4919,80,0,0,0,3,0,5.9166665,1.208581
4919,82,0,0,0,3,1,7.9166665,1.3454719
4919,83,0,0,0,3,0,8.916667,1.4299937
4919,85,0,0,0,3,0,10.608974,1.499687
4919,87,0,0,0,3,0,12.608974,1.4304553
4919,88,0,0,0,3,0,13.993589,1.6550792
4920,80,1,0,1,1,0,4.5320516,1.7331051
4920,82,1,1,1,1,0,6.416667,1.7491999
4920,83,1,0,0,1,0,7.4551287,1.8971198
4920,85,0,1,1,1,0,9.416667,1.9301697
4920,87,0,1,1,2,0,11.416667,2.1335526
4920,88,0,1,1,2,0,12.74359,1.8048245
4921,77,0,0,1,8,0,.98076928,1.237874
4921,80,0,0,1,6,0,3.0192308,1.355811
4921,82,0,0,1,3,0,4.9038463,1.2669474
4921,83,0,0,1,3,0,5.9230771,1.2267656
4921,85,0,0,1,3,0,7.9230771,1.22525
4921,87,0,0,1,6,0,9.9230766,1.6535988
4921,88,0,0,1,3,0,11.365385,1.3518928
4922,70,0,1,1,6,0,2.8333333,1.3163017
4922,71,0,1,1,6,0,3.8333333,1.1372044
4922,72,0,1,1,6,0,4.8333335,1.2682436
4922,73,0,1,1,6,0,5.75,1.1711826
4922,77,0,1,1,6,0,9.75,1.237874
4922,78,0,1,1,6,0,10.833333,1.3086346
4922,82,0,1,1,6,0,14.833333,1.2089599
4922,83,0,1,1,6,0,15.166667,1.2089599
4923,77,0,1,1,10,0,.66666669,1.2850542
4924,77,0,1,1,6,0,6.2307692,1.2508335
4924,78,0,1,1,6,0,7,1.2895859
4924,80,0,1,1,3,0,8.8461542,1.8860892
4924,82,0,1,1,3,0,9.8461542,.98207778
4924,85,0,1,1,3,0,12.903846,1.7968242
4924,87,0,1,1,3,0,14.480769,1.3514118
4925,72,0,0,0,6,0,3.75,1.7711929
4925,73,0,0,0,6,1,4.8846154,1.8932954
4925,77,0,0,0,6,1,6.8846154,2.1895611
4925,78,0,0,0,6,1,7.9423075,2.2008929
4925,80,0,0,0,6,1,8.9807692,2.3227365
4925,82,0,0,0,6,1,10.480769,2.5709987
4925,83,0,0,0,6,1,11.480769,2.5826037
4925,85,0,0,0,6,1,13.480769,2.7520225
4925,87,0,0,0,6,1,15.480769,2.7871134
4925,88,0,0,0,3,0,16.884615,2.5997634
4926,77,0,0,1,3,1,2.2884614,1.5168225
4926,78,0,0,1,3,0,3.3846154,1.5279974
4926,80,0,0,1,3,0,5.2692308,1.5907893
4926,82,0,0,1,3,0,6.9038463,2.0149031
4926,83,0,0,1,3,0,7.9038463,2.163687
4926,85,0,0,1,6,0,9.9038458,2.2223926
4926,87,0,0,1,3,0,11.903846,2.2668359
4926,88,0,0,1,6,0,13.211538,1.9523307
4927,73,0,1,1,3,0,3.5192308,1.3324507
4927,77,0,1,1,3,0,4.6538463,1.4627552
4927,78,0,1,1,3,0,5.7307692,1.5003457
4927,80,0,1,1,3,0,7.6153846,1.4656262
4927,82,0,1,1,3,0,9.2115383,1.3454719
4928,85,0,1,1,13,0,10.570515,1.9534632
4928,87,0,1,1,13,0,11.801284,1.7426192
4928,88,0,1,1,13,0,12.878207,2.1666565
4930,83,1,1,1,13,0,5.5128202,1.7124897
4930,87,1,1,1,13,0,9.5128202,1.9165779
4930,88,1,1,1,13,0,10.666666,1.9904516
4931,70,1,0,0,6,1,.66666669,1.7705567
4931,71,1,0,0,6,1,1.5897436,1.7939837
4932,77,1,1,1,6,0,1.0256411,.99903309
4932,85,0,0,0,7,0,4.3717947,2.4159777
4933,82,1,0,1,7,0,5.9230771,2.3627386
4933,85,1,0,1,6,0,6.1730771,1.2512256
4933,87,1,0,1,6,0,7.7115383,1.379162
4935,72,0,1,1,13,0,.81410253,1.4085292
4935,77,0,1,1,3,0,2.5833333,1.387043
4935,78,0,1,1,3,0,3.525641,1.4972255
4935,80,0,1,1,3,1,5.5,1.5150508
4935,82,0,1,1,3,1,7.5,1.4655671
4935,83,0,1,1,3,0,8.5576925,1.4253852
4935,85,0,1,1,3,1,10.583333,1.4609456
4935,88,0,1,1,3,0,13.833333,1.4490948
4936,77,0,1,1,8,0,.20512821,1.237874
4937,87,0,1,1,6,0,4.8333335,1.379162
4937,88,0,1,1,6,0,6.1025643,1.511386
4938,77,0,0,0,8,0,2.5833333,1.5835463
4938,82,0,0,0,8,1,3.8333333,1.4350837
4938,83,0,0,0,8,1,4.8141026,1.4299937
4938,85,0,0,0,8,0,6.1987181,.94803911
4938,87,0,0,0,8,1,7.8910255,1.3896332
4939,77,0,1,1,6,0,1.4038461,1.2508335
4939,78,0,1,1,6,0,2.1730769,1.234236
4939,80,0,1,1,6,0,4,1.275272
4939,82,0,1,1,6,0,4.9038463,1.2089599
4939,85,0,1,1,4,1,7.9166665,1.143012
4940,77,0,1,1,3,0,3.5833333,1.2661853
4940,78,0,1,1,3,0,3.8333333,1.3086346
4941,71,1,0,0,2,0,1.846154,1.9793874
4942,72,1,0,1,1,1,6.833333,2.2809391
4942,77,1,0,0,2,0,8.833333,2.2486844
4942,78,1,0,0,1,0,9.8525639,2.2756898
4942,80,1,0,0,2,0,11.717949,2.1151693
4942,82,1,0,1,2,0,13.602564,2.509599
4942,83,1,0,1,2,0,14.583333,2.3595297
4942,85,1,0,1,2,0,16.583332,2.5350041
4942,88,1,0,1,4,0,19.929485,2.8349166
4943,72,0,0,0,13,1,4.0705128,2.2177122
4943,73,0,0,0,13,1,5.0897436,2.0849705
4943,77,0,0,0,13,1,6.7051282,2.21979
4943,78,0,0,0,13,1,7.3589745,2.1472695
4943,80,0,0,1,3,0,8.5897436,1.7906038
4943,82,0,0,1,1,0,10.47436,2.0856714
4943,83,0,0,1,3,1,11.532052,2.1713836
4943,85,0,0,0,3,0,13.532052,2.2935839
4943,87,0,0,1,2,0,15.532052,2.3370993
4944,77,0,0,0,3,0,4.9615383,1.8705323
4944,78,0,0,0,3,0,5.9807692,2.2211444
4944,80,0,0,0,3,1,7.8269229,1.9422739
4944,82,0,0,0,3,1,9.7115383,1.8325815
4944,83,0,0,0,3,1,10.730769,1.8663933
4944,85,0,0,0,3,0,12.730769,1.8657179
4944,87,0,0,0,3,1,14.730769,2.4413285
4944,88,0,0,0,3,1,16.115385,2.0175829
4946,82,0,1,1,5,0,8.6346149,1.5368668
4946,83,0,1,1,5,0,9.5576925,1.5284339
4946,85,0,1,1,5,0,11.403846,1.7449833
4946,87,0,1,1,5,1,13.403846,1.561483
4946,88,0,1,1,5,1,14.807693,1.5324769
4947,73,1,1,1,6,0,1.6923077,1.0232623
4948,78,0,0,0,8,0,1.6153846,2.2799852
4949,77,0,0,0,8,0,2.7628205,1.2762583
4949,78,0,0,0,8,1,3.7435896,1.6717042
4949,80,0,0,1,3,1,5.3974357,1.2784927
4949,85,0,0,1,8,1,8.4743586,1.7067008
4949,87,0,0,1,8,1,10.339743,1.6535988
4949,88,0,0,1,8,0,11.685897,1.662742
4951,77,0,1,1,10,0,1.1153846,1.237874
4951,85,0,1,1,6,1,4.4166665,1.4588648
4951,87,0,1,1,6,0,6.5,1.3896332
4952,87,0,0,1,1,0,15.365385,2.8262041
4952,88,0,0,1,1,0,16.846153,2.8573577
4953,82,0,0,0,8,1,10.320513,1.7422189
4953,83,0,0,0,8,1,11.358974,1.777895
4953,85,0,0,0,8,1,13.358974,1.8573611
4953,87,0,0,0,8,1,15.358974,1.8197906
4953,88,0,0,0,8,1,16.820513,1.9523307
4954,83,0,0,0,3,0,11.083334,1.4815167
4954,87,0,0,0,3,0,12.198719,1.4304553
4954,88,0,0,0,4,0,13.602565,1.1695714
4955,73,0,0,1,6,0,1.2307693,.76883775
4955,77,0,0,1,6,0,1.9807693,1.0981125
4955,78,0,0,1,6,0,3.0576923,1.7547708
4955,80,0,0,1,6,0,4.9423079,1.3617458
4955,82,0,0,1,6,0,6.8269234,1.6094379
4955,83,0,0,1,6,0,7.8269234,1.307891
4955,85,0,0,1,6,0,9.8269234,1.4206436
4955,88,0,0,1,8,1,12.692307,1.179521
4956,77,1,0,0,6,0,1.2628205,1.5998065
4957,73,1,0,0,3,1,3.4358976,1.9308194
4957,77,0,0,0,3,0,5.0320516,1.7159969
4957,80,0,0,0,3,0,7.9935899,1.8948076
4957,82,0,0,0,3,1,9.8782053,1.9754689
4957,83,0,0,0,2,0,10.897436,2.1022341
4957,85,0,0,0,3,0,12.897436,2.6752601
4957,88,0,0,0,3,0,15.705129,2.2290957
4958,71,1,0,1,13,1,3.0705128,2.0126729
4958,72,0,0,1,13,0,4.0705128,2.0311863
4958,73,0,0,1,13,0,5.0512819,2.2052567
4959,73,0,1,1,3,0,2.9935899,1.1458648
4959,77,0,1,1,3,0,4.2051287,1.5035775
4959,78,0,1,1,3,0,5.2628212,1.4972255
4959,82,0,1,1,1,0,9.032052,2.069391
4959,83,0,1,1,1,0,10.051283,2.2723534
4959,85,0,1,1,2,0,12.051283,2.2027843
4959,87,0,1,1,2,0,14.051283,2.5540853
4959,88,0,1,1,2,0,15.416668,2.6988828
4961,77,0,0,1,8,0,6.2884617,1.3982166
